,item_embed
514,"0.33546314129063926,0.44055815834687145,0.2123525069916869,0.42621599113304504,0.3776582051769401,0.18634620782094702,0.29902911436354024,0.19122627995714472,0.13855548936723253,0.2145843391507425,0.38670351706297174,0.33471563174118824,0.3459453046410573,0.21176781078029278,0.41747683856748136,0.24208841364075032,0.45554619565414944,0.4950636473107932,0.4240800396029918,0.4086197270576778"
515,"0.43684228409331616,0.6009414660773429,0.7525045198840237,0.5297357047360253,0.2968565598156488,0.46841323938557794,0.27255909716426585,0.5152695100876605,0.2135775887260946,0.5423534564290067,0.2617120136186308,0.6231533259235155,0.5942470798387081,0.42777713333236,0.7368790337866717,0.8639092756978497,0.609028393734546,0.9594889486158145,0.34801385494502723,0.6264020070197476"
516,"0.4835670603756329,0.7148298375287397,0.45449175421707494,0.7186489548472175,0.41262676621047534,0.3679106448561183,0.41130614160950696,0.36281805893301916,0.6071463563549115,0.6767535352916704,0.36802947982103257,0.43510871692724384,0.22764753751098285,0.3519011289703523,0.10809667835351303,0.4596392934901509,0.460553398819987,0.44744517721205235,0.7135447407030502,0.633397207260189"
517,"0.26719073960929796,0.7503046338300978,0.30790291019257304,0.44581275201953496,0.48431097054023237,0.3392598359563534,0.15760289937474142,0.47413298101505336,0.290138225082402,0.4762354370337724,0.5375249475077375,0.3001859239693964,0.2517115291152394,0.19697110369663728,0.29841196692218597,0.6079419615032617,0.5418904896122002,0.3013222703110618,0.2560608765295992,0.6031654547701767"
518,"0.27994871747938704,0.7670882203460887,0.6017436750667811,0.12877110811366332,0.5246464736930186,0.17570314521491062,0.23315348034381536,0.2420589421452769,0.6508854239998026,0.31965363134585056,0.1829466440801553,0.4090625025104276,0.6262045449027971,0.13035336085793603,0.5957625318047999,0.48859042260616065,0.4498241025571344,0.32362065618714064,0.2706220687728189,0.6851222889113415"
519,"0.48379384659107477,0.4333041285595561,0.36537742558348896,0.32522824078612805,0.2191367806208011,0.08441110647416536,0.260885576860772,0.35346329038867946,0.40426075860132843,0.17268162964362066,0.5128821375927306,0.5143908933026189,0.3545998738698299,0.5722360716158305,0.22003553116119856,0.47395089257786854,0.2808822571817867,0.5385404650453477,0.27028454142760294,0.6387931095156794"
520,"0.27840952738379543,0.5581144448960927,0.7230155383205639,0.15113438606171903,0.3420200755255942,0.9720184472559732,0.45047092318518933,0.4738364415754228,0.845039671720112,0.8599826257923161,0.36678997169902605,0.2864996966944189,0.8832123509273802,0.8177548296512462,0.8528607028249947,0.333184241300022,0.15030121192269696,0.18804737817498274,0.5031141787580148,0.838582449885181"
521,"0.49288701169853816,0.26041858114804073,0.3099779845755278,0.6483029262914018,0.29095175631980236,0.27442641861037487,0.5135064320629046,0.31810364211422093,0.4284154633770958,0.39279443641657696,0.4094389171782331,0.38965020630329456,0.39108638467358353,0.3318052677523453,0.4704588472667279,0.37399499164334216,0.41389420046326697,0.39451202949499226,0.41456712430204573,0.38288818753392123"
522,"0.5133614128600356,0.4554638270812902,0.2632761296067922,0.67642840482012,0.17089194833106972,0.4956886896188684,0.4622427123243571,0.7493141589555475,0.829710649616078,0.32094438204007564,0.3233923510190076,0.42981367923222025,0.5552888836953905,0.2433565928781784,0.6750114411009916,0.4409674233162132,0.43156244378250447,0.5796411122894711,0.2867313205337236,0.5596021897287046"
523,"0.2677518297624366,0.38553438439570925,0.4063121386764077,0.5887238121045514,0.5348070662936825,0.48098962194320366,0.5940635488089059,0.6732789709082422,0.1483179540358982,0.561149354035578,0.10939378337587112,0.31506395418950345,0.4341747637050478,0.36679596155270766,0.3173062733798004,0.3960267528903333,0.4489564121778423,0.15958035817697383,0.5245801217630323,0.35696287254431625"
524,"0.8054305014790423,0.6600255535126281,0.3508061014929014,0.4611958970197467,0.31850515595729667,0.16145886526975411,0.6134449098827764,0.4028706887622411,0.4629451538384199,0.36059255639161786,0.6602863714360366,0.6611206824851807,0.5194083907237955,0.7575221279770774,0.1874658299978201,0.165997374630325,0.5103210654457064,0.6889263692362669,0.43462821183998557,0.2765626046321275"
525,"0.5083387852192807,0.9774380036191297,0.468226856185905,0.18718604952424323,0.29014527822273073,0.8208783778467788,0.49806152318097463,0.16925320561478374,0.8240752761889335,0.983971876786103,0.21536634034637447,0.6577935865671773,0.5502898884290655,0.6970624789956785,0.978449084897179,0.42633087892395394,0.3924150846330985,0.5820922098839875,0.9427388252657127,0.9100738021404293"
526,"0.8066206795454246,0.671385121368417,0.5934583396687504,0.5245990936684473,0.6255899151904374,0.5103065967086685,0.7664632727563825,0.5932518548466058,0.3353002307238524,0.28727220909054074,0.29404960237647765,0.49469273405223935,0.45534514091661676,0.09518665242061179,0.6552912584576989,0.8783773900489608,0.640678272255036,0.4893674077324082,0.5936001289611207,0.3046526440275482"
527,"0.4185562977906918,0.3979995428697644,0.37975400492612715,0.33180315753324335,0.6097672987643927,0.2649486790215085,0.5019698765083361,0.4737803879689648,0.6042104153588954,0.30478978913642085,0.14212193167919032,0.38576122984214123,0.27563875203934807,0.20882565295136366,0.3450960494563931,0.23864536746905557,0.415108671207641,0.27438283081428516,0.26647549889047834,0.29681377766736283"
528,"0.5701235585740138,0.6647287084538581,0.0720545575275282,0.649764246588042,0.9160207574675564,0.6752148374166307,0.332995318984337,0.9231098904129039,0.5272249406796431,0.42551404960517425,0.18280144941634702,0.3951997656055729,0.684289841931722,0.11791977586111146,0.6775935044680708,0.34002695360581936,0.11912446269834376,0.4436755575937126,0.8118824968361085,0.2091511458762061"
529,"0.23010250248425523,0.5499584997638287,0.30506456611298316,0.23442588980933787,0.58024093271674,0.7427235319608716,0.7231764582476843,0.02145808881722633,0.6956888646142957,0.8815576729320483,0.9013188290507177,0.49331871966546315,0.18577186467334272,0.26936033551680993,0.8216310696074568,0.6692910348994792,0.31980900830289194,0.4061125615939001,0.5785356647446274,0.43887485027963147"
530,"0.0965383592114221,0.7453713633818625,0.4754443314109091,0.35804836879723073,0.5545032669988641,0.4700747845900285,0.2743374546002775,0.3059604058016386,0.6084296551682657,0.47107791970560475,0.43155803112109775,0.3564632648251188,0.4758955417758939,0.4016247532307324,0.4170287202798324,0.6064685794469915,0.32673276796303174,0.3300798045732968,0.552135244201398,0.10182754812180632"
531,"0.5303227627557731,0.08773484853695812,0.3972670568669555,0.005021557242079977,0.15208283529879152,0.2656740285481236,0.04927663438556751,0.6055954185818508,0.38054856632437584,0.3000858133268699,0.5483117136457945,0.49612311031678036,0.9123592426772525,0.43069323723746045,0.6764621160965827,0.09446640127956629,0.18412703461839497,0.010293908484414915,0.10969831664143981,0.8295307477410405"
532,"0.4187853515011529,0.3452213991602455,0.43894959726037386,0.584754579510753,0.3879372254968798,0.5974705927907205,0.5450169343968921,0.4785981673866159,0.3401817048384909,0.4921647754749448,0.5324358002611064,0.47637261969229605,0.5331598801696841,0.5216429252837927,0.16551075445812935,0.6004521195215122,0.43999502786897193,0.5146459140172246,0.6698325337004546,0.5546714445400031"
533,"0.3400210579616175,0.027516958982283346,0.5262016370159467,0.09361861716931752,0.7305255571393009,0.26154125960827446,0.7245090876848083,0.4381814095883282,0.38594439499385613,0.6409849013155644,0.5592119614645401,0.9803246777390542,0.7313832539361629,0.620323441194062,0.9392598778871035,0.5676103356999225,0.058541960676578575,0.13283376667869828,0.16343880366688968,0.29438240729237697"
534,"0.3995187724364132,0.13200068622900038,0.2750848593234704,0.491562360810988,0.28863788001199914,0.2825425989470616,0.41710480109125814,0.18923211314485827,0.41375861511235146,0.16082132918060774,0.29399689953019426,0.11325581268859466,0.47438562029295156,0.37316066879173887,0.052110062907591626,0.5824992531779205,0.5518579050389566,0.30731924672647243,0.43064361159895165,0.501302720303984"
535,"0.7670390056028819,0.3566665802246103,0.8847257642703115,0.4127202063733538,0.06691153909172531,0.3246975719476586,0.3540193285380049,0.3061639837668848,0.8131357210089026,0.8459308931215618,0.9587493172914482,0.09929935378178423,0.12460388464730154,0.41901403581034247,0.4553092344728126,0.08037196578854522,0.05043348363439937,0.16768945248140543,0.3134113440212719,0.8807547218069104"
536,"0.08743942448289414,0.17920301120289847,0.4429993693107038,0.0990166218943804,0.2669795296221269,0.09165653709791946,0.4662822873514444,0.23903510728660685,0.10894656358080952,0.17007193051295375,0.27209701738556985,0.2518877640938618,0.31269973593709804,0.4244837495486788,0.16967433350443517,0.3161504932762278,0.34547778929669204,0.3091109519198366,0.21161074077891312,0.1550306217497256"
537,"0.4774586511556693,0.3765103180342087,0.7279434590098542,0.5590098765916353,0.36869363207985945,0.5573319618904721,0.33013084137927123,0.36324063913433047,0.5182646651427918,0.7532522922642466,0.4129734967720753,0.5198452178806586,0.6792634970530675,0.5577549518170968,0.5987170112055249,0.4954863180485772,0.5949318039419008,0.5336754407802681,0.29024391419058715,0.4610387891286847"
538,"0.25788123784556033,0.6731430881531688,0.5369828860866702,0.3677433107734544,0.5787241488518203,0.7568809653572662,0.17714846455282757,0.5559218143230988,0.42675245306784076,0.47882765034643815,0.7039656707754367,0.506711963424609,0.48270301497590357,0.4605010305441894,0.5666947337418995,0.6161218667704399,0.3647117735386733,0.3859201097698426,0.6367375734239682,0.48633386781518384"
539,"0.6414860936663186,0.25063328028808424,0.5510935789629394,0.6593719315055757,0.47798938076124964,0.7344135378279337,0.45422466704383774,0.2521641692173128,0.6059776985504075,0.6384931611423821,0.2633808202021383,0.3326287922874174,0.6442331057746731,0.40982054973370385,0.5801322106960101,0.47965878837884446,0.550549632509743,0.39575664691120227,0.37378816827240247,0.48593750490071735"
540,"0.7489375035969557,0.5664132564479064,0.26756104980401857,0.5746007126354996,0.4755499180791694,0.1127859211005885,0.6721207493449303,0.2088295017640259,0.5039947532162216,0.15383664286846727,0.5708247099281553,0.6788335438470624,0.45017033402023793,0.6803809743431906,0.312203466959198,0.5123523950056217,0.5614358237753335,0.4838222293506794,0.5951064820013896,0.46659005672925646"
541,"0.33581543075582665,0.0782539120465946,0.1576299553459133,0.5042344243821876,0.30674949856408606,0.13977609134535407,0.9099833344237652,0.8732042577757975,0.8894426622158792,0.8419316434655479,0.789041052463945,0.07672695582698452,0.6633269200385375,0.939366031615853,0.18334419588508166,0.86118923232217,0.07371322141143322,0.13032265516571806,0.1663923761245647,0.2962766489698243"
542,"0.8733777740723963,0.7158410703975665,0.363230289138699,0.3510501122643917,0.32756672405091025,0.5030669288988477,0.12292923560054692,0.2031517522002767,0.5900083740310635,0.2393808296460885,0.7516447447251171,0.1097210861821352,0.7018991709430816,0.5316213354786522,0.4754107062366031,0.4915215219250576,0.23630158680913815,0.622104127280588,0.40596436514075246,0.4308516888462087"
543,"0.9925535493418123,0.4413580015901296,0.6487314503245543,0.5042942151494936,0.31526851132359235,0.9604726813301058,0.5679098198275345,0.35015399526079205,0.5848895471849754,0.9246972484566773,0.6713035109453,0.45580679096228194,0.9167929902691997,0.7891100046157768,0.18698576998713334,0.5714451592978264,0.6091308789420424,0.40110383589991994,0.28871141308040027,0.23179424282446137"
544,"0.24381928920634308,0.7442315411692753,0.5452672504059596,0.6302248207975069,0.5621785645825714,0.45534406426879714,0.26776005192766195,0.37095622966103975,0.5469946666207379,0.44082999308728493,0.19535487343245328,0.522287770772963,0.7526144541957432,0.24351085759485497,0.4824696003500302,0.15887349006448293,0.557440161460428,0.4950919580633338,0.29079277761599065,0.3743631950352525"
545,"0.7025889454375458,0.5488348704807675,0.5961487514880885,0.320706040478399,0.5561450241413751,0.37635639409023874,0.5247301292863695,0.35608105148575303,0.11027689694946438,0.49783803132811677,0.6701683046321536,-0.012439657737261745,0.2286951061823973,0.5545354711039918,0.6484886308700162,0.3231756854026404,0.47257778950372126,0.44320122769146875,0.25060580553719486,0.13592835232376518"
546,"0.8240393453882029,0.7015142949375351,0.16029691847600458,0.8770187402668033,0.5870934065218522,0.3865511774531263,0.025581318109233697,0.293398213828161,0.3579688783645609,0.38960621877888535,0.2731532787963117,0.21932096537398704,0.13803548286269762,0.38079470027008533,0.38215887502390467,0.48703225451998866,0.9467096225121542,0.9062495074683734,0.7570718400287496,0.13924622242220996"
547,"0.37544506028278346,0.12240212653249682,0.5541717252921785,0.7666874350386944,0.8715630803933122,0.7073625418258446,0.7039770000725856,0.3332529439273759,0.21823559278594762,0.4661562535872147,0.3852504076798676,0.7782614677934631,0.16134309685852988,0.5431679313324177,0.1521526185246237,0.049767316369710546,0.13816508442061226,0.8342293254470448,0.9178147306243357,0.057898045574085844"
548,"0.47099869429730057,0.5951838755650083,0.2424153409001456,0.5942844689455217,0.711342318390223,0.39776711548063715,0.332030293155917,0.3166779848852233,0.2263550185254195,0.45616106825398395,0.5664230486696232,0.3227124178062961,0.4988455958878857,0.40002711223837867,0.5899964658772523,0.49663848219493384,0.4214528044053563,0.4994228237411696,0.6692874032805648,0.6276352638022484"
549,"0.6761849698920003,0.15036531421424826,0.2358209283766335,0.7792310126297605,0.16483560288412047,0.3424279007812099,0.5697475405858133,0.6220949465462011,0.8993631514036522,0.8684336757390136,0.1313289896024038,0.12122095160660173,0.8355357311738032,0.06888922219010851,0.9366394891217918,0.44269198695866296,0.6286355776103719,0.44885187495020407,0.9740019524027647,0.7247568662485548"
550,"0.6654423510683715,0.24073162530019124,0.45517715555366073,0.23151047573099126,0.20790803435097574,0.3485550701595218,0.5530461927027317,0.42678682797234324,0.25395554314800045,0.4476755265136049,0.2448858716159646,0.15817622206167187,0.2486781625546214,0.4372360405729115,0.34071646720158977,0.3219792990434328,0.25566019931126704,0.11185995077244829,0.5589383274131945,0.5831379916941081"
551,"0.6178998271411354,0.4067679335681651,0.5535605765371345,0.7210806342575266,0.850443379474231,0.009069443447260905,0.19865932088257154,0.6293915453724377,0.6821957797419813,0.3902070156694454,0.13659315644585768,0.27527557802882774,0.3827476028207599,0.8120693288866724,0.7031921241892835,0.7131330137226946,0.5112054935630568,0.06384451798260982,0.8939793506063705,0.6323958148147008"
552,"0.4090394878385808,0.09835066768110456,0.2594773537264986,0.08798375869089914,0.75616102846944,0.6761685894183542,0.8008821705519705,0.7539915892617166,0.49398055090673754,0.16107248145237008,0.8708846357265976,0.4337513714620561,0.5684138066600383,0.1750751293633418,0.6463176083472284,0.07859449887810588,0.22835789492490544,0.8179818093043226,0.17738970430610845,0.27169193240345924"
